global_task_id,station_name,local_task_id,data_size_byte,compute_density_FLOPs_per_byte,delay_sensitivity,memory_usage_byte,deadline_second,sampling_rate_Hz,task_type,priority,dependency_task_id,memory_usage_mb,priority_score,source_task_id,task_id,data_size_mb,data_size_norm,compute_norm,delay_norm,memory_norm,deadline_ms,high_priority,dependency_ids,dependency_count,in_degree,out_degree,edge_energy_kj,avg_delay_ms,reference_action
942,M93,2,1875372.21,3.4e-05,2.6614,2308035.71,1207.98,200.0,signal_enhancement,low,1.0,1.7884943103790891,0.3,942,278,1.7884943103790283,0.2965500838908289,0.0096453627081909,0.019603551913139013,0.29655008389083193,36.098093778169144,False,[],0,0,0,0.28536371837165875,17.139117367655725,0
162,M88,2,1529452.48,6e-06,1.4280000000000002,962247.76,2062.52,200.0,signal_enhancement,low,,1.4585995483398524,0.3,162,279,1.4585995483398437,0.237389646746564,0.0017021228308572176,0.01048421083685265,0.23738964674655902,36.135032261880674,False,[],0,0,0,0.27928053262097086,16.404534678421072,0
1551,M94,1,1736321.29,0.002724,2.5777,1187836.74,1928.6,200.0,signal_enhancement,low,,1.6558850193068788,0.3,1551,280,1.6558850193023682,0.2727690951264349,0.7727637652091767,0.018984702514659064,0.27276909512723646,36.02153530506597,False,[],0,0,0,0.4131913676956749,30.63743872502953,1
965,M88,5,1816902.55,2e-06,1.6039,1010523.45,1059.46,200.0,denoising,low,,1.732733297348026,0.3,965,281,1.7327332973480225,0.2865503922130037,0.0005673742769524058,0.011784755749548265,0.2865503922129967,36.292658896365566,False,[],0,0,0,0.28302048500412225,16.87571665911518,0
471,M88,1,1494269.61,1.9e-05,0.3001,2076708.27,1637.43,200.0,signal_enhancement,low,,1.4250465488434112,0.3,471,282,1.4250465488433839,0.23137254570063684,0.005390055631047856,0.002144900961756667,0.23137254570063534,36.36114315394985,False,[],0,0,0,0.27942611311332904,16.41074645836523,0
844,M93,4,306071.99,4.1e-05,1.4297,2776299.85,1228.2,200.0,denoising,low,,0.29189299583436257,0.3,844,283,0.2918929958343506,0.02816271256109565,0.01163117267752432,0.010496780059999794,0.028162712561095937,35.29774744844439,False,[],0,0,0,0.2642303163600668,14.490988233806394,0
998,M90,8,2271227.09,6.3e-05,1.6518,2617179.18,1784.98,200.0,signal_enhancement,low,,2.166010942459243,0.3,998,284,2.1660109424591063,0.3642506100981386,0.017872289724000782,0.01213891209587072,0.3642506100981538,36.59283507751644,False,[],0,0,0,0.2921783380609312,17.9642073160134,0
1904,M93,4,1809314.03,0.000276,1.0639,2621990.85,2170.68,200.0,signal_enhancement,low,,1.7254963207249636,0.3,1904,285,1.7254963207244873,0.2852525762125171,0.078297650219432,0.007792178985161501,0.2852525762125949,36.407244935295225,False,[],0,0,0,0.2961308066343048,18.26188346607495,0
30,M90,0,943843.76,5.4000000000000005e-05,1.4417,1298745.62,565.47,200.0,signal_enhancement,low,,0.9001195526123532,0.3,30,286,0.9001195526123047,0.13723673592331198,0.015319105477714959,0.010585503988097277,0.13723673592331637,35.731381824050324,False,[],0,0,0,0.2735831868050765,15.648111257831989,0
2890,M93,7,644017.07,9.499999999999999e-05,0.7624,2864306.78,1622.43,200.0,denoising,low,,0.6141825389862644,0.3,2890,287,0.614182538986206,0.08595929636264281,0.026950278155239274,0.005562990291712224,0.08595929636265012,35.676947476699205,False,[],0,0,0,0.2714582909954021,15.344697970420734,0
423,M93,3,1544348.65,5e-06,0.2394,1950354.7,1346.16,200.0,denoising,medium,,1.4728056430816725,0.65,423,288,1.472805643081665,0.2399372433493229,0.0014184356923810147,0.0016961057587968956,0.23993724334931768,31.15886580063339,False,[],0,0,0,0.27943611353565057,16.424904275956088,0
511,M90,1,1908894.81,1.4999999999999999e-05,1.1616,2228639.31,1434.81,200.0,signal_enhancement,low,,1.820463953018216,0.3,511,289,1.8204639530181885,0.3022832395862624,0.0042553070771430435,0.008514539633088514,0.3022832395862594,36.45369676935239,False,[],0,0,0,0.2849060613700153,17.0994279232512,0
2758,M90,1,2799893.39,1.7e-05,1.0312,5741515.73,2270.35,200.0,denoising,low,,2.670186414718674,0.3,2758,290,2.670186414718628,0.45466502332470166,0.00482268135409545,0.007550406281095857,0.45466502332469844,37.09214790486593,False,[],0,0,0,0.2971930576961723,18.633458497620737,0
2737,M94,7,2629464.32,1.4000000000000001e-05,0.7303,2396860.91,4618.42,200.0,signal_enhancement,low,,2.50765258789066,0.3,2737,291,2.507652587890625,0.4255176304214679,0.003971619938666841,0.005325653784051455,0.4255176304214634,37.04230090816432,False,[],0,0,0,0.2947165858232908,18.326665463110682,0
1393,M90,3,1088967.74,7.000000000000001e-06,0.1613,2137939.69,2124.43,200.0,denoising,medium,,1.0385205650329663,0.65,1393,292,1.038520565032959,0.1620563612650511,0.0019858099693334207,0.0011186608600957729,0.16205636126504755,30.86466561925733,False,[],0,0,0,0.27330209659599075,15.656308192098512,0
1586,M88,6,2292568.65,0.000398,1.1137,1892375.44,1262.37,200.0,denoising,low,,2.1863638401040193,0.3,1586,293,2.1863638401031493,0.3679005204948095,0.11290748111352877,0.008160383286766057,0.36790052049495603,36.72679058337625,False,[],0,0,0,0.30862631342888464,19.71133986499161,0
1929,M88,9,1524870.56,2.8000000000000003e-05,2.7664,1688432.97,1591.38,200.0,signal_enhancement,low,,1.4542298889160563,0.3,1929,294,1.4542298889160157,0.23660603029843585,0.007943239877333683,0.020379886283991993,0.23660603029843663,35.83502753267398,False,[],0,0,0,0.2802788332030216,16.509038620776366,0
2497,M93,1,530135.28,3e-06,2.5475,2004449.51,2438.82,200.0,denoising,low,,0.5055764007568375,0.3,2497,295,0.505576400756836,0.06648282279124124,0.0008510614154286088,0.018761413962280395,0.0664828227912388,35.203088872296554,False,[],0,0,0,0.2654633062639221,14.680147333390128,0
787,M90,7,2022153.55,1.7e-05,2.1665,1735717.86,1706.88,200.0,denoising,low,,1.9284759044647546,0.3,787,296,1.9284759044647217,0.3216531569043889,0.00482268135409545,0.015944429245185292,0.3216531569043864,36.308279750262,False,[],0,0,0,0.2865521083825473,17.30333983341761,0
2636,M94,5,1473875.73,0.000776,0.9666,2215685.64,1425.76,200.0,denoising,low,,1.4055974292766036,0.3,2636,297,1.4055974292755127,0.22788471094814183,0.22014121945753345,0.007072775801504404,0.22788471094833115,36.19935556974744,False,[],0,0,0,0.3156547841836321,20.241389059717022,0
2538,M88,6,1322514.07,4.4e-05,0.5479,798171.21,1500.77,200.0,signal_enhancement,low,,1.261247701644953,0.3,2538,298,1.2612477016448975,0.20199829512421186,0.012482234092952928,0.003977050076969704,0.20199829512421608,36.18868167818776,False,[],0,0,0,0.2782818434057389,16.244663164915274,0
402,M94,2,2612701.51,3.4e-05,0.1699,2348740.62,1200.44,200.0,denoising,medium,,2.4916663265229118,0.65,402,299,2.491666326522827,0.42265079432811675,0.0096453627081909,0.0011822463418989693,0.42265079432812136,31.9051357870555,False,[],0,0,0,0.2954517752066418,18.400124472028605,0
433,M90,3,1544193.83,5.2000000000000004e-05,0.1371,1857219.43,1665.7,200.0,denoising,high,,1.4726579952240757,1.0,433,300,1.472657995223999,0.23991076547574608,0.014751731200762553,0.0009397342717658475,0.23991076547575324,25.93145103375001,True,[],0,0,0,0.28170065554218926,16.664638816371188,1
1151,M94,1,1834845.38,0.00014099999999999998,0.302,2786645.98,1006.65,200.0,signal_enhancement,low,0.0,1.7498449134829126,0.3,1151,301,1.749844913482666,0.28961903957349167,0.03999988652514461,0.002158948917038768,0.28961903957352825,36.59370769078281,False,[116],1,0,1,0.2899695038751539,17.61618835318752,0
73,M90,3,1933365.15,4.1e-05,0.3082,264565.25,956.03,200.0,denoising,low,,1.8438006877899926,0.3,73,302,1.843800687789917,0.3064682451986014,0.01163117267752432,0.002204789613222468,0.30646824519860694,36.65972929239773,False,[],0,0,0,0.28649475897106724,17.27404356018145,0
1536,M90,6,1614028.58,4e-06,2.7422,1284412.21,1360.47,200.0,denoising,low,,1.5392576026916567,0.3,1536,303,1.5392576026916505,0.25185415574683717,0.0011347485539048117,0.020200959695662067,0.25185415574683145,35.90138783211749,False,[],0,0,0,0.2803412397139108,16.53896703143866,0
2709,M90,6,1346845.43,9e-06,0.8323,2473622.56,1706.38,200.0,denoising,low,,1.2844518947601435,0.3,2709,304,1.2844518947601318,0.20615953187678007,0.0025531842462858264,0.006079807172880067,0.20615953187677635,36.142243912320716,False,[],0,0,0,0.27692680387201096,16.107552635200946,0
621,M88,1,2415962.19,3.5e-05,1.6069,2256376.62,2399.44,200.0,signal_enhancement,low,,2.3040410900116775,0.3,621,305,2.3040410900115966,0.3890037277827498,0.009929049846667102,0.011806936731572635,0.3890037277827543,36.70180680918382,False,[],0,0,0,0.29280823669655337,18.068760175067506,0
1437,M94,7,1460577.13,9e-06,3.2297,2206535.59,1810.88,200.0,denoising,low,,1.392914896011365,0.3,1437,306,1.3929148960113524,0.22561033651622744,0.0025531842462858264,0.02380536927462234,0.22561033651622348,35.688280267826244,False,[],0,0,0,0.27848286824316676,16.302060681595417,0
1559,M94,9,1027143.05,0.0034159999999999998,2.1806,1981849.73,1224.73,200.0,signal_enhancement,low,,0.9795599460635268,0.3,1559,307,0.9795599460601807,0.1514828802823137,0.9690752650347091,0.016048679860699834,0.15148288028290913,35.62447112530826,False,[],0,0,0,0.4368614254784857,32.958183573447904,1
1566,M90,6,1518003.05,1.1e-05,2.3689,2977967.68,1339.06,200.0,denoising,low,,1.4476805210113686,0.3,1566,308,1.4476805210113526,0.23543152402296955,0.003120558523238232,0.017440906165762847,0.2354315240229659,35.918498911118995,False,[],0,0,0,0.2793650168707881,16.410485293647984,0
324,M90,4,2160825.66,8e-06,1.5161,2831333.12,938.58,200.0,signal_enhancement,low,,2.0607239341736006,0.3,324,309,2.060723934173584,0.3453693602192955,0.0022694971078096233,0.011135592342301676,0.34536936021928955,36.54740967060813,False,[],0,0,0,0.2880153633258713,17.49454455013353,0
332,M93,2,535626.04,1e-05,1.0614,3839191.36,2448.46,200.0,denoising,low,,0.5108127975463919,0.3,332,310,0.5108127975463868,0.06742187232696516,0.0028368713847620295,0.007773694833474524,0.06742187232696333,35.536476644303626,False,[],0,0,0,0.2658760179215668,14.725282408195369,0
1392,M90,2,1667058.74,4e-06,0.1532,2384959.28,795.31,200.0,signal_enhancement,medium,,1.5898311042785709,0.65,1392,311,1.5898311042785644,0.2609235645586164,0.0011347485539048117,0.0010587722086299713,0.26092356455861054,31.26193109197557,False,[],0,0,0,0.28106679241885313,16.629661119556452,0
650,M94,0,1770983.66,0.000102,1.446,1881837.44,1673.69,200.0,denoising,low,,1.6889416313173107,0.3,650,312,1.6889416313171386,0.2786971783891509,0.028936088124572698,0.010617296728998875,0.2786971783891743,36.29626981168664,False,[],0,0,0,0.2872149092523094,17.307821370133816,0
2236,M88,6,1487036.89,0.0,1.7321,795358.41,2057.98,200.0,signal_enhancement,low,,1.4181488895416259,0.3,2236,313,1.4181488895416259,0.2301355798966277,0.0,0.01273262304805638,0.2301355798966213,36.03856362814482,False,[],0,0,0,0.2784108463917302,16.301355798966277,0
1533,M90,3,633500.17,4e-06,1.7221,1482224.33,1727.78,200.0,signal_enhancement,low,,0.6041528415679956,0.3,1533,314,0.6041528415679932,0.08416065827570132,0.0011347485539048117,0.012658686441308478,0.08416065827569866,35.45688203986355,False,[],0,0,0,0.2669257599162199,14.8620320567273,0
2163,M93,3,2080565.91,4.9e-05,0.8397,3057347.12,1210.2,200.0,signal_enhancement,low,,1.9841822719574949,0.3,2163,315,1.9841822719573974,0.3316430489299989,0.013900669785333943,0.006134520261873514,0.3316430489300078,36.642536587863795,False,[],0,0,0,0.2888945577779067,17.566642545436,0
543,M88,3,1241196.75,4.1e-05,2.2837,1529532.65,1803.03,200.0,signal_enhancement,low,,1.1836974620819578,0.3,543,316,1.1836974620819092,0.1880911144074598,0.01163117267752432,0.016810966276270715,0.1880911144074631,35.748035469341715,False,[],0,0,0,0.2770245885077759,16.090272252270037,0
2958,M90,3,2862675.21,1e-05,1.4398,1203281.05,1658.72,200.0,denoising,low,,2.730059823989895,0.3,2958,317,2.730059823989868,0.4654021961246241,0.0028368713847620295,0.010571456032815176,0.46540219612461736,37.044465103514035,False,[],0,0,0,0.2977144438253795,18.70508564617196,0
1818,M88,8,2579162.43,4.6e-05,1.2077,2186409.54,2114.12,200.0,signal_enhancement,low,,2.459680967331046,0.3,1818,318,2.4596809673309328,0.416914820163774,0.013049608369905335,0.008855387390196347,0.41691482016378373,36.901997658949206,False,[],0,0,0,0.29557161903598583,18.404041152296035,0
1624,M90,4,1781562.83,6.1e-05,1.1639,3447172.22,2071.87,200.0,signal_enhancement,low,,1.699030714035138,0.3,1624,319,1.6990307140350343,0.280506466115594,0.017304915447048378,0.00853154505264053,0.2805064661156051,36.36607951288316,False,[],0,0,0,0.2853823529152457,17.11655313920281,0
1177,M93,7,845948.73,1.7e-05,1.1221,2223822.45,2112.67,200.0,signal_enhancement,low,,0.8067595767974991,0.3,1177,320,0.8067595767974853,0.12049437558135945,0.00482268135409545,0.008222490036434297,0.12049437558135799,35.73530280123241,False,[],0,0,0,0.270459405876705,15.291752020187314,0
679,M88,9,1454024.34,4.8e-05,0.1562,2651462.17,2627.29,200.0,signal_enhancement,medium,,1.3866656684876155,0.65,679,321,1.386665668487549,0.22448965478779712,0.01361698264685774,0.0010809531906543423,0.22448965478780283,31.11553002343156,False,[],0,0,0,0.28027405943298955,16.49000223552141,0
2096,M94,6,2009360.27,2.7000000000000002e-05,1.9607,2188198.18,1047.31,200.0,denoising,low,,1.91627528190618,0.3,2096,322,1.916275281906128,0.3194652041174548,0.0076595527388574796,0.014422813878313446,0.3194652041174558,36.345176400120415,False,[],0,0,0,0.28685934029500215,17.332523990473984,0
2029,M90,9,1512262.77,2.2e-05,1.9380000000000002,2130845.78,948.1,200.0,denoising,low,,1.4422061634064038,0.3,2029,323,1.442206163406372,0.2344498006788559,0.006241117046476464,0.014254977780995706,0.23444980067885515,36.010149869285556,False,[],0,0,0,0.27981697395220945,16.456838113625135,0
1659,M88,9,2272409.11,7e-05,1.0951,2271220.35,2456.12,200.0,signal_enhancement,low,,2.1671382045747363,0.3,1659,324,2.167138204574585,0.36445276341247335,0.019858099693334203,0.008022861198214958,0.3644527634124911,36.71712521770344,False,[],0,0,0,0.29253209802086466,18.00197342860475,0
1637,M90,7,2273657.21,5.1e-05,0.9242,1995479.0,2548.69,200.0,denoising,low,,2.168328485489002,0.3,1637,325,2.1683284854888916,0.36466621796622123,0.014468044062286349,0.006759284588893295,0.3646662179662317,36.75588633419808,False,[],0,0,0,0.29163286492788637,17.907086972783368,0
239,M90,9,1835430.43,4.4e-05,1.7036,2577609.17,1596.63,200.0,signal_enhancement,low,,1.7504028606415565,0.3,239,326,1.7504028606414794,0.2897190969300098,0.012482234092952928,0.012521903718824858,0.2897190969300159,36.28321927615529,False,[],0,0,0,0.2852995075502028,17.12187118297325,0
2124,M90,4,1156352.34,3.9e-05,1.3875,1803169.97,1379.46,200.0,denoising,low,,1.1027835273743107,0.3,2124,327,1.1027835273742677,0.1735807180653742,0.011063798400571914,0.010184767579523642,0.17358071806537684,35.888779844875785,False,[],0,0,0,0.27576730317332715,15.934955551864036,0
2619,M90,6,1157239.29,4.6e-05,0.9418,1914825.67,1952.0,200.0,signal_enhancement,low,,1.1036293888092548,0.3,2619,328,1.1036293888092041,0.17373240744639074,0.013049608369905335,0.006889413016769604,0.1737324074463947,35.98824723928247,False,[],0,0,0,0.27611702601859517,15.972217025122204,0
2290,M88,0,1016097.36,0.000286,1.1178,1565470.98,2327.9,200.0,denoising,low,,0.9690259552004724,0.3,2290,329,0.9690259552001953,0.14959380662652644,0.08113452160419404,0.008190697295532698,0.14959380662657157,35.85265430764012,False,[],0,0,0,0.2857603732028351,16.956359455140756,0
764,M90,4,1608657.37,1.6e-05,2.2003,1297409.59,1828.04,200.0,signal_enhancement,low,,1.5341352176666505,0.3,764,330,1.534135217666626,0.250935552082358,0.004538994215619247,0.0161943349759932,0.2509355520823555,36.01791215904964,False,[],0,0,0,0.2808464731832439,16.591057416704725,0
1128,M88,8,1378529.12,0.000155,2.3042,1728104.91,1517.58,200.0,denoising,low,,1.3146678161623133,0.3,1128,331,1.3146678161621095,0.21157819056601812,0.043971506463811455,0.016962536320103912,0.21157819056604873,35.83743667266095,False,[],0,0,0,0.28440141134412944,16.907269022008787,0
1885,M94,5,1790772.68,2.8000000000000003e-05,0.1288,2205022.92,2142.92,200.0,denoising,high,,1.707813911438036,1.0,1885,332,1.7078139114379882,0.2820815678076342,0.007943239877333683,0.000878366888165088,0.28208156780763527,26.10197526458558,True,[],0,0,0,0.28391687620375744,16.963793995868347,1
1116,M88,6,2066697.3,4.4e-05,1.6369999999999998,1239181.2,2094.2,200.0,signal_enhancement,low,,1.9709561347962292,0.3,1116,333,1.9709561347961426,0.32927118933649346,0.012482234092952928,0.012029485917883822,0.3292711893365004,36.456200179809464,False,[],0,0,0,0.28846367494272146,17.517392107038088,0
1102,M88,2,836310.35,4e-05,2.3559,1925409.47,1888.39,200.0,signal_enhancement,low,,0.7975677013397535,0.3,1102,334,0.7975677013397217,0.11884598514649601,0.011347485539048118,0.017344788576990573,0.11884598514649784,35.45504028327626,False,[],0,0,0,0.2714367513533578,15.392714591167827,0
2847,M90,0,1481885.57,0.0001,0.4998,2702310.45,1903.71,200.0,denoising,low,,1.4132362079621774,0.3,2847,335,1.4132362079620362,0.22925458261130377,0.028368713847620294,0.0036214149985122905,0.22925458261132275,36.30837588048985,False,[],0,0,0,0.28316304796299974,16.803182675370202,0
2330,M94,0,2408648.09,0.000377,0.7627,1065340.36,1578.11,200.0,signal_enhancement,low,,2.2970658206948356,0.3,2330,336,2.2970658206939696,0.3877528440782646,0.1069500512055285,0.005565208389914662,0.3877528440784101,36.884055124615614,False,[],0,0,0,0.309201736231201,19.802629362482158,0
1361,M90,1,1592236.36,9e-06,1.4548,1551035.06,1075.83,200.0,signal_enhancement,low,,1.5184749221801896,0.3,1361,337,1.5184749221801759,0.24812717185510022,0.0025531842462858264,0.01068236094293703,0.24812717185509592,36.172037859132296,False,[],0,0,0,0.2802842150702766,16.527229034984146,0
2316,M90,6,573713.0,4.6e-05,0.8388,1990698.62,1047.92,200.0,signal_enhancement,low,,0.5471353530884041,0.3,2316,338,0.5471353530883789,0.07393564129613071,0.013049608369905335,0.0061278659672662035,0.07393564129613235,35.61190658616654,False,[],0,0,0,0.26813328472657433,14.974249363619602,0
1407,M93,7,2055265.09,7.000000000000001e-06,1.7123,2247203.04,1970.7,200.0,signal_enhancement,low,,1.960053529739394,0.3,1407,339,1.96005352973938,0.32731601163927154,0.0019858099693334207,0.012586228566695532,0.3273160116392655,36.431677189556225,False,[],0,0,0,0.28652286862592835,17.308904695840717,0
2529,M90,6,1181751.32,2.4e-05,0.2869,974943.95,2222.66,200.0,signal_enhancement,low,,1.1270058822632107,0.3,2529,340,1.1270058822631837,0.17792454303256658,0.00680849132342887,0.002047304640849435,0.17792454303256622,36.150279032904784,False,[],0,0,0,0.27539140696758824,15.901798274147385,0
343,M88,3,1516528.01,1.4999999999999999e-05,0.9829,5814259.53,3648.56,200.0,signal_enhancement,low,,1.4462738132477024,0.3,343,341,1.4462738132476807,0.23517925737369436,0.0042553070771430435,0.007193292470503486,0.23517925737369177,36.22491825537968,False,[],0,0,0,0.27953774279300986,16.428388101125517,0
1105,M88,5,2155781.96,4.6e-05,3.0582,2764504.47,1790.86,200.0,signal_enhancement,low,2.0,2.0559138870240203,0.3,1105,342,2.0559138870239257,0.3445067684936818,0.013049608369905335,0.022537356468895802,0.34450676849368983,36.201906379907854,False,[1545],1,0,1,0.28977897490237847,17.679960635595112,0
2592,M93,6,1689417.99,6.4e-05,1.0687,2305262.83,1037.41,200.0,signal_enhancement,low,,1.611154546737774,0.3,2592,343,1.611154546737671,0.2647475239616198,0.018155976862476986,0.007827668556400495,0.2647475239616312,36.324160039154464,False,[],0,0,0,0.2842663179835507,16.974282823140783,0
557,M93,7,2486816.3,2.6000000000000002e-05,0.1378,914111.79,1263.84,200.0,denoising,high,,2.3716128349304815,1.0,557,344,2.3716128349304197,0.4011214526695835,0.0073758656003812765,0.0009449098342382007,0.4011214526695844,26.576138515651188,True,[],0,0,0,0.2933436133656315,18.1439801075027,1
1475,M88,5,1845301.93,3.4e-05,1.3106,2109883.4,1477.38,200.0,denoising,low,,1.7598170566559435,0.3,1475,345,1.7598170566558837,0.2914073563862415,0.0096453627081909,0.009616195073632268,0.29140735638624443,36.377143573336,False,[],0,0,0,0.28495230017129175,17.08769009260985,0
2703,M90,0,2106018.07,8e-06,1.4547,2355903.45,1909.0,200.0,signal_enhancement,low,,2.008455343246476,0.3,2703,346,2.00845534324646,0.3359959689321791,0.0022694971078096233,0.010681621576869551,0.33599596893217326,36.52353522842263,False,[],0,0,0,0.28726549202290197,17.400810637262364,0
594,M90,4,1004331.52,8.499999999999999e-05,2.1967,1637581.89,1540.84,200.0,denoising,low,,0.9578051757813315,0.3,594,347,0.95780517578125,0.14758157032601396,0.024113406770477245,0.016167717797563957,0.14758157032602404,35.605294747377144,False,[],0,0,0,0.2759058047770622,15.90985702512873,0
1557,M94,7,1689752.69,0.003525,1.1293,2548886.07,1004.36,200.0,signal_enhancement,low,,1.6114737415370524,0.3,1557,348,1.611473741531372,0.2648047655601612,0.9999971631286153,0.008275724393292785,0.2648047655611727,36.31094733044186,False,[],0,0,0,0.4511838989766775,34.64799659191669,1
411,M88,1,1855386.81,3e-06,2.1773,2778331.38,1824.71,200.0,denoising,low,,1.7694347476959285,0.3,411,349,1.769434747695923,0.2931321088579998,0.0008510614154286088,0.016024280780473025,0.293132108857993,36.19180001201781,False,[],0,0,0,0.2835952491492628,16.946640194057714,0
1055,M93,5,1121315.04,3.5e-05,2.4834,3152002.54,2025.56,200.0,denoising,low,,1.0693693542480844,0.3,1055,350,1.069369354248047,0.16758851292473434,0.009929049846667102,0.01828748031302634,0.1675885129247361,35.621729642308146,False,[],0,0,0,0.27509501950791215,15.85460802648735,0
2473,M94,4,1509901.82,1e-06,1.5452,1576099.49,884.67,200.0,denoising,low,2.0,1.4399545860290544,0.3,2473,351,1.4399545860290528,0.23404602251310702,0.0002836871384762029,0.011350747867938073,0.23404602251310086,36.095661654014286,False,[1545],1,0,1,0.2787719086145895,16.34556659362364,0
108,M88,8,1854214.67,0.000868,1.4668,2405950.49,1773.21,200.0,denoising,low,,1.7683169078842251,0.3,108,352,1.7683169078826904,0.29293164525682186,0.24624043619734412,0.010771084871034514,0.2929316452570893,36.34859403489625,False,[],0,0,0,0.3252954057740942,21.361644304120414,0
2025,M90,5,1630304.91,3.3e-05,1.0590000000000002,976000.19,1182.1,200.0,signal_enhancement,low,,1.5547799205780544,0.3,2025,353,1.5547799205780028,0.2546377922798106,0.009361675569714697,0.007755950047855029,0.2546377922798129,36.28587266768359,False,[],0,0,0,0.28196250822923635,16.71488808305297,0
2706,M90,3,1315804.42,8e-06,1.2847,2093903.39,1314.94,200.0,signal_enhancement,low,1.0,1.2548488807678322,0.3,2706,354,1.2548488807678222,0.20085078663406292,0.0022694971078096233,0.009424699262155199,0.200850786634059,36.0206621686716,False,[],0,0,0,0.27645387743905264,16.049358814281202,0
318,M90,8,4012091.65,3e-06,0.8221,3261021.93,2139.05,200.0,signal_enhancement,low,,3.8262287616729855,0.3,318,355,3.8262287616729735,0.6619795322921932,0.0008510614154286088,0.006004391833997206,0.6619795322921793,37.96778637414886,False,[],0,0,0,0.31310304302399833,20.635114428399646,0
2718,M93,6,2057714.45,1e-05,2.1436,1064762.04,1185.86,200.0,denoising,low,0.0,1.9623894214630322,0.3,2718,356,1.9623894214630127,0.3277349100013964,0.0028368713847620295,0.015775114415732594,0.3277349100013913,36.33768620753361,False,[116],1,0,1,0.2867010609355213,17.32841278493968,0
840,M93,0,1761374.15,3.2e-05,1.0231,1874407.62,1208.03,200.0,denoising,low,,1.6797772884369433,0.3,840,357,1.6797772884368896,0.2770537254055868,0.009077988431238493,0.007490517629630055,0.27705372540558904,36.383499372733446,False,[],0,0,0,0.2837075560657575,16.933941045818163,0
2957,M90,2,2457390.08,8e-06,1.4082,1056090.52,2070.36,200.0,signal_enhancement,low,,2.3435498046875187,0.3,2957,358,2.3435498046875,0.39608887462408343,0.0022694971078096233,0.0103378163554918,0.39608887462407677,36.774221007831585,False,[],0,0,0,0.2920729244782543,18.001739694181406,0
1351,M90,1,2352810.06,2e-05,1.6546,2203363.38,2012.79,200.0,denoising,low,,2.243814525604293,0.3,1351,359,2.243814525604248,0.3782032232339302,0.005673742769524059,0.012159614345760133,0.3782032232339285,36.648024462562915,False,[],0,0,0,0.2912207941295335,17.884159602190735,0
2825,M94,5,2567115.15,1.2e-05,0.1506,2027056.71,1943.8,200.0,signal_enhancement,medium,,2.448191785812407,0.65,2825,360,2.448191785812378,0.4148544509815959,0.003404245661714435,0.0010395486908755167,0.41485445098159063,31.878231343200124,False,[],0,0,0,0.2937670778410191,18.209820931726817,0
2366,M90,6,2292683.44,0.0003,0.1963,1995343.97,1526.29,200.0,denoising,medium,,2.1864733123785856,0.65,2366,361,2.1864733123779296,0.3679201522937236,0.08510614154286086,0.0013774389837134333,0.36792015229383174,31.680357439663492,False,[],0,0,0,0.3039016562457842,19.211112070708733,0
1882,M94,2,1340816.49,2.8000000000000003e-05,0.1399,2737227.02,2153.21,200.0,signal_enhancement,high,0.0,1.2787022495270133,1.0,1882,362,1.2787022495269775,0.20512844086061705,0.007943239877333683,0.0009604365216552603,0.20512844086061763,25.791700667792814,True,[116],1,0,1,0.2777606260479961,16.194262726398176,1
680,M94,0,1711416.44,2.8000000000000003e-05,1.8538,574608.4,1438.83,200.0,signal_enhancement,low,,1.6321339035034637,0.3,680,363,1.632133903503418,0.26850977805015147,0.007943239877333683,0.01363243155217836,0.26850977805015247,36.16506616563525,False,[],0,0,0,0.2828311330231588,16.828076098293522,0
729,M94,9,1613855.45,2e-06,0.6253,2367998.45,1329.88,200.0,signal_enhancement,low,,1.539092493057254,0.3,729,364,1.539092493057251,0.25182454643116503,0.0005673742769524058,0.004549319413198473,0.2518245464311587,36.37081860332871,False,[],0,0,0,0.2802424173415751,16.528458201296793,0
789,M90,9,1091916.01,1.8e-05,2.8055,1946184.49,2721.58,200.0,denoising,low,,1.0413322544098087,0.3,789,365,1.04133225440979,0.16256058501088752,0.005106368492571653,0.020668978416376292,0.162560585010886,35.53017298755226,False,[],0,0,0,0.27387292944460817,15.717520482975166,0
1813,M88,3,2047250.6,5.4000000000000005e-05,1.8975,909347.43,2172.33,200.0,denoising,low,,1.9524103164673905,0.3,1813,366,1.9524103164672852,0.3259453447163749,0.015319105477714959,0.013955534523666697,0.32594534471638525,36.3851153431555,False,[],0,0,0,0.28867987550852153,17.53519734576262,0
1345,M90,5,1783452.02,2e-05,2.0054,1740826.16,1392.43,200.0,signal_enhancement,low,,1.7008323860168797,0.3,1345,367,1.7008323860168457,0.2808295621883406,0.005673742769524059,0.01475331051047657,0.2808295621883392,36.18071893343907,False,[],0,0,0,0.2834309012458863,16.910422991734837,0
1868,M90,8,2439667.05,0.000105,1.9446,2071696.7,1550.46,200.0,signal_enhancement,low,,2.3266478061678466,0.3,1868,368,2.3266478061676024,0.3930578182506267,0.029787149540001306,0.01430377594144932,0.39305781825066055,36.64311799475903,False,[],0,0,0,0.29650844088185035,18.46674687422629,0
2069,M88,9,1146603.03,0.00013700000000000002,2.7746,836478.63,1001.42,200.0,denoising,low,,1.0934858608247349,0.3,2069,369,1.093485860824585,0.17191335598268828,0.038865137971239805,0.020440514301525273,0.1719133559827101,35.574437994884995,False,[],0,0,0,0.2803601419337258,16.4187060433092,0
